Ontology ID	Label	VEuPathDB alternative label
http://purl.obolibrary.org/obo/EUPATH_0033415	diagnosis of pulmonary tuberculosis at hospital admission	Pulmonary tuberculosis
http://purl.obolibrary.org/obo/EUPATH_0033417	diagnosis of extrapulmonary tuberculosis at hospital admission	Extrapulmonary tuberculosis
http://purl.obolibrary.org/obo/EUPATH_0033418	diagnosis of severe anemia at hospital admission	Severe anemia
http://purl.obolibrary.org/obo/EUPATH_0033419	diagnosis of bronchiolitis or respiratory syncytial virus infectious disease at hospital admission	Bronchiolitis or respiratory syncytial virus
http://purl.obolibrary.org/obo/EUPATH_0033421	diagnosis of asthma at hospital admission	Asthma or reactive airway disease
http://purl.obolibrary.org/obo/EUPATH_0033423	diagnosis of measles at hospital admission	Measles
http://purl.obolibrary.org/obo/EUPATH_0033424	diagnosis of bronchitis at hospital admission	Bronchitis
http://purl.obolibrary.org/obo/EUPATH_0033425	diagnosis of malaria at hospital admission	Malaria
http://purl.obolibrary.org/obo/EUPATH_0033426	diagnosis of global developmental delay or cerebral palsy at hospital admission	Developmental delay or cerebral palsy
http://purl.obolibrary.org/obo/EUPATH_0033427	diagnosis of meningitis at hospital admission	Meningitis
http://purl.obolibrary.org/obo/EUPATH_0035013	union council of Bangladesh	Union council in Bangladesh
http://purl.obolibrary.org/obo/EUPATH_0035127	community information	Community
http://purl.obolibrary.org/obo/EUPATH_0036002	Bayley scale of infant and toddler development	Bayley scales of infant and toddler development
http://purl.obolibrary.org/obo/EUPATH_0036026	saliva specimen collection process	Saliva sample collection process
http://purl.obolibrary.org/obo/EUPATH_0036029	presence of Cytomegalovirus in blood	Cytomegalovirus in blood
http://purl.obolibrary.org/obo/EUPATH_0036031	presence of virus in blood	Virus in blood
http://purl.obolibrary.org/obo/EUPATH_0036056	number of macrophages in feces	Macrophage count
http://purl.obolibrary.org/obo/EUPATH_0036057	number of pus cells in feces	Pus cell count
http://purl.obolibrary.org/obo/EUPATH_0036058	number of erythrocytes in feces	Red blood cell count
http://purl.obolibrary.org/obo/EUPATH_0036059	presence of Ascaris in feces by microscopy assay	"Ascaris, by microscopy"
http://purl.obolibrary.org/obo/EUPATH_0036060	presence of Blastocystis hominis in feces by microscopy assay	"Blastocystis hominis, by microscopy"
http://purl.obolibrary.org/obo/EUPATH_0036062	presence of Entamoeba histolytica or Entamoeba dispar in feces by microscopy assay	"Entamoeba histolytica or dispar, by microscopy"
http://purl.obolibrary.org/obo/EUPATH_0036063	presence of Escherichia coli in feces by microscopy assay	"Escherichia coli, by microscopy"
http://purl.obolibrary.org/obo/EUPATH_0036064	presence of Giardia in feces by microscopy assay	"Giardia, by microscopy"
http://purl.obolibrary.org/obo/EUPATH_0036069	presence of Pentatrichomonas hominis in feces by microscopy assay	"Trichomonas hominis, by microscopy"
http://purl.obolibrary.org/obo/EUPATH_0036071	presence of pathogen in feces by microscopy assay	"Any pathogen, by microscopy"
http://purl.obolibrary.org/obo/EUPATH_0036228	blood activin A concentration	Activin A
http://purl.obolibrary.org/obo/EUPATH_0036229	milk arachidic acid concentration	Arachidic acid (%)
http://purl.obolibrary.org/obo/EUPATH_0036230	milk arachidonic acid concentration	Arachidonic acid (%)
http://purl.obolibrary.org/obo/EUPATH_0036231	milk docosanoic acid concentration	Behenic acid (%)
http://purl.obolibrary.org/obo/EUPATH_0036232	milk decanoic acid concentration	Capric acid (%)
http://purl.obolibrary.org/obo/EUPATH_0036233	"milk all-cis-icosa-8,11,14-trienoic acid concentration"	Dihomo-gamma-linolenic acid (%)
http://purl.obolibrary.org/obo/EUPATH_0036234	milk docosahexaenoic acid concentration	Docosahexaenoic acid (%)
http://purl.obolibrary.org/obo/EUPATH_0036235	"milk (7Z,10Z,13Z,16Z,19Z)-docosapentaenoic acid concentration"	Docosapentaenoic acid (5n3) (%)
http://purl.obolibrary.org/obo/EUPATH_0036236	"milk (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoic acid concentration"	Docosapentaenoic acid (5n6) (%)
http://purl.obolibrary.org/obo/EUPATH_0036237	milk docosatetraenoic acid concentration	Docosatetraenoic acid (%)
http://purl.obolibrary.org/obo/EUPATH_0036238	milk icosadienoic acid concentration	Eicosadienoic acid (%)
http://purl.obolibrary.org/obo/EUPATH_0036239	milk icosapentaenoic acid concentration	Eicosapentaenoic acid (%)
http://purl.obolibrary.org/obo/EUPATH_0036240	milk icosenoic acid concentration	Eicosenoic acid (%)
http://purl.obolibrary.org/obo/EUPATH_0036241	milk elaidic acid concentration	Elaidic acid (%)
http://purl.obolibrary.org/obo/EUPATH_0036242	milk gamma-linolenic acid concentration	Gamma-linolenic acid (%)
http://purl.obolibrary.org/obo/EUPATH_0036243	milk dodecanoic acid concentration	Lauric acid (%)
http://purl.obolibrary.org/obo/EUPATH_0036244	milk tetracosanoic acid concentration	Lignoceric acid (%)
http://purl.obolibrary.org/obo/EUPATH_0036245	milk linoelaidic acid concentration	Linoelaidic acid (%)
http://purl.obolibrary.org/obo/EUPATH_0036246	milk linoleic acid concentration	Linoleic acid (%)
http://purl.obolibrary.org/obo/EUPATH_0036247	milk myristic acid concentration	Myristic acid (%)
http://purl.obolibrary.org/obo/EUPATH_0036248	milk nervonic acid concentration	Nervonic acid (%)
http://purl.obolibrary.org/obo/EUPATH_0036249	milk oleic acid concentration	Oleic acid (%)
http://purl.obolibrary.org/obo/EUPATH_0036250	milk palmitelaidic acid concentration	Palmitelaidic acid (%)
http://purl.obolibrary.org/obo/EUPATH_0036251	milk hexadecanoic acid concentration	Palmitic acid (%)
http://purl.obolibrary.org/obo/EUPATH_0036252	milk palmitoleic acid concentration	Palmitoleic acid (%)
http://purl.obolibrary.org/obo/EUPATH_0036253	milk octadecanoic acid concentration	Stearic acid (%)
http://purl.obolibrary.org/obo/EUPATH_0036256	presence of Cytomegalovirus in blood by enzyme-linked immunosorbent assay	"Cytomegalovirus, by ELISA"
http://purl.obolibrary.org/obo/EUPATH_0036257	qRT-PCR threshold cycle for Cytomegalovirus in feces	"Cytomegalovirus, by qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0036262	blood interferon gamma concentration	Interferon gamma
http://purl.obolibrary.org/obo/EUPATH_0036263	blood interleukin-10 concentration	Interleukin 10
http://purl.obolibrary.org/obo/EUPATH_0036264	blood interleukin-1 beta concentration	Interleukin 1 beta
http://purl.obolibrary.org/obo/EUPATH_0036265	blood interleukin-4 concentration	Interleukin 4
http://purl.obolibrary.org/obo/EUPATH_0036266	blood interleukin-5 concentration	Interleukin 5
http://purl.obolibrary.org/obo/EUPATH_0036267	blood interleukin-6 concentration	Interleukin 6
http://purl.obolibrary.org/obo/EUPATH_0036268	blood interleukin-7 concentration	Interleukin 7
http://purl.obolibrary.org/obo/EUPATH_0036269	blood interleukin-8 concentration	Interleukin 8
http://purl.obolibrary.org/obo/EUPATH_0036271	blood tumor necrosis factor concentration	Tumor necrosis factor alpha
http://purl.obolibrary.org/obo/EUPATH_0036273	milk eotaxin concentration	Eotaxin concentration
http://purl.obolibrary.org/obo/EUPATH_0036274	milk granulocyte colony-stimulating factor concentration	Granulocyte-colony stimulating factor
http://purl.obolibrary.org/obo/EUPATH_0036275	milk granulocyte-macrophage colony-stimulating factor concentration	Granulocyte-macrophage colony stimulating factor
http://purl.obolibrary.org/obo/EUPATH_0036276	milk interleukin-12 complex concentration	"Interleukin 12, p70"
http://purl.obolibrary.org/obo/EUPATH_0036277	milk interleukin-13 concentration	Interleukin 13
http://purl.obolibrary.org/obo/EUPATH_0036278	milk interleukin-15 concentration	Interleukin 15
http://purl.obolibrary.org/obo/EUPATH_0036279	milk interleukin-17A concentration	Interleukin 17A
http://purl.obolibrary.org/obo/EUPATH_0036280	milk interleukin-1 receptor antagonist protein concentration	Interleukin 1 receptor agonist
http://purl.obolibrary.org/obo/EUPATH_0036281	milk interleukin-2 concentration	Interleukin 2
http://purl.obolibrary.org/obo/EUPATH_0036282	milk interleukin-9 concentration	Interleukin 9
http://purl.obolibrary.org/obo/EUPATH_0036283	milk chemokine ligand 10 concentration	Interferon gamma-induced protein 10
http://purl.obolibrary.org/obo/EUPATH_0036284	milk C-C motif chemokine 2 concentration	Monocyte chemoattractant protein 1
http://purl.obolibrary.org/obo/EUPATH_0036285	milk C-C motif chemokine 3 concentration	Macrophage inflammatory protein 1 alpha
http://purl.obolibrary.org/obo/EUPATH_0036286	milk platelet-derived growth factor complex concentration	Platelet derived growth factor
http://purl.obolibrary.org/obo/EUPATH_0036287	milk C-C motif chemokine 5 concentration	RANTES
http://purl.obolibrary.org/obo/EUPATH_0036292	milk pro-epidermal growth factor concentration	Epidermal growth factor
http://purl.obolibrary.org/obo/EUPATH_0036293	blood endotoxin concentration	Endotoxin
http://purl.obolibrary.org/obo/EUPATH_0036308	milk lactadherin concentration	Milk fat globule-EGF factor 8
http://purl.obolibrary.org/obo/EUPATH_0036312	presence of Astrovirus in feces by real time polymerase chain reaction assay	"Astrovirus, by qPCR"
http://purl.obolibrary.org/obo/EUPATH_0036313	presence of Norovirus in feces by multiplex real time reverse-transcription polymerase chain reaction assay	"Norovirus, by multiplexed qRT-PCR"
http://purl.obolibrary.org/obo/EUPATH_0036314	presence of Rotavirus in feces by real time polymerase chain reaction assay	"Rotavirus, by qPCR"
http://purl.obolibrary.org/obo/EUPATH_0036315	presence of Sapovirus in feces by real time polymerase chain reaction assay	"Sapovirus, by qPCR"
http://purl.obolibrary.org/obo/EUPATH_0036316	qPCR threshold cycle for Astroviridae in feces	"Astrovirus, by qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0036318	qPCR threshold cycle for Rotavirus in feces	"Rotavirus, by qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0036319	qPCR threshold cycle for Sapovirus in feces	"Sapovirus, by qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0036320	presence of Cryptosporidium in feces by real time polymerase chain reaction assay	"Cryptosporidium, by qPCR"
http://purl.obolibrary.org/obo/EUPATH_0036321	presence of Entamoeba histolytica in feces by real time polymerase chain reaction assay	"Entamoeba histolytica, by qPCR"
http://purl.obolibrary.org/obo/EUPATH_0036322	presence of Giardia in feces by real time polymerase chain reaction assay	"Giardia, by qPCR"
http://purl.obolibrary.org/obo/EUPATH_0036323	qPCR threshold cycle for Entamoeba histolytica in feces	"Entamoeba histolytica, by qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0036324	qPCR threshold cycle for Giardia in feces	"Giardia, by qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0036328	presence of human Poliovirus 1 strain Sabin in feces by multiplex real time reverse-transcription polymerase chain reaction assay	"Poliovirus serotype Sabin 1, by multiplexed qRT-PCR"
http://purl.obolibrary.org/obo/EUPATH_0036329	presence of human Poliovirus 2 Sabin in feces by multiplex real time reverse-transcription polymerase chain reaction assay	"Poliovirus serotype Sabin 2, by multiplexed qRT-PCR"
http://purl.obolibrary.org/obo/EUPATH_0036330	presence of human Poliovirus 3 Sabin in feces by multiplex real time reverse-transcription polymerase chain reaction assay	"Poliovirus serotype Sabin 3, by multiplexed qRT-PCR"
http://purl.obolibrary.org/obo/EUPATH_0036331	multiplex qRT-PCR threshold cycle for Poliovirus 1 in feces	"Poliovirus serotype 1, by multiplexed qRT-PCR result"
http://purl.obolibrary.org/obo/EUPATH_0036332	multiplex qRT-PCR threshold cycle for Poliovirus 2 in feces	"Poliovirus serotype 2, by multiplexed qRT-PCR result"
http://purl.obolibrary.org/obo/EUPATH_0036333	multiplex qRT-PCR threshold cycle for Poliovirus 3 in feces	"Poliovirus serotype 3, by multiplexed qRT-PCR result"
http://purl.obolibrary.org/obo/EUPATH_0036359	TaqMan threshold cycle for Escherichia phage MS2 in feces	"Enterobacteria phage MS2, by TAC result"
http://purl.obolibrary.org/obo/EUPATH_0036360	TaqMan threshold cycle for Enterovirus in feces	"Enterovirus, by TAC result"
http://purl.obolibrary.org/obo/EUPATH_0036393	blood vitamin D concentration	Vitamin D
http://purl.obolibrary.org/obo/EUPATH_0036494	blood granulocyte colony-stimulating factor concentration	Granulocyte-colony stimulating factor
http://purl.obolibrary.org/obo/EUPATH_0036498	milk interferon gamma concentration	Interferon gamma
http://purl.obolibrary.org/obo/EUPATH_0036500	milk interleukin-10 concentration	Interleukin 10
http://purl.obolibrary.org/obo/EUPATH_0036506	blood interleukin-17A concentration	Interleukin 17A
http://purl.obolibrary.org/obo/EUPATH_0036508	milk interleukin-1 beta concentration	Interleukin 1 beta
http://purl.obolibrary.org/obo/EUPATH_0036510	milk interleukin-4 concentration	Interleukin 4
http://purl.obolibrary.org/obo/EUPATH_0036512	milk interleukin-5 concentration	Interleukin 5
http://purl.obolibrary.org/obo/EUPATH_0036514	milk interleukin-6 concentration	Interleukin 6
http://purl.obolibrary.org/obo/EUPATH_0036516	milk interleukin-7 concentration	Interleukin 7
http://purl.obolibrary.org/obo/EUPATH_0036519	milk interleukin-8 concentration	Interleukin 8
http://purl.obolibrary.org/obo/EUPATH_0036523	milk C-C motif chemokine 4 concentration	Macrophage inflammatory protein 1 beta
http://purl.obolibrary.org/obo/EUPATH_0036525	milk tumor necrosis factor concentration	Tumor necrosis factor alpha
http://purl.obolibrary.org/obo/EUPATH_0036530	milk alpha-linolenic acid concentration	Alpha-linolenic acid (%)
http://purl.obolibrary.org/obo/EUPATH_0036531	qPCR threshold cycle for Crytptosporidium in feces	"Cryptosporidium, by qPCR result"
http://purl.obolibrary.org/obo/EUPATH_0036532	blood interleukin-2 concentration	Interleukin 2
http://purl.obolibrary.org/obo/EUPATH_0037004	number of dogs with household	Dog count
http://purl.obolibrary.org/obo/EUPATH_0038317	presence of Treponema in blood by venereal disease research laboratory test	"Syphilis, by VDRL"
http://purl.obolibrary.org/obo/EUPATH_0038721	zone of Ethiopia	Zone in Ethiopia
http://purl.obolibrary.org/obo/EUPATH_0038722	kebele of Ethiopia	Kebele (subdistrict) in Ethiopia
http://purl.obolibrary.org/obo/EUPATH_0038723	woreda of Ethiopia	Cranial ultrasound date
http://purl.obolibrary.org/obo/EUPATH_0041029	indicator of whether blood smear performed	Blood smear performed
http://purl.obolibrary.org/obo/EUPATH_0042070	presence of eukaryote in placental blood	Eukaryota in placental blood
http://purl.obolibrary.org/obo/EUPATH_0042119	placenta specimen collection process	Placental sample collection process
http://purl.obolibrary.org/obo/EUPATH_0042121	presence of Plasmodium in placental blood	Plasmodium in placental blood
http://purl.obolibrary.org/obo/EUPATH_0042122	presence of Plasmodium in placental blood by loop-mediated thermal amplification	"Plasmodium, by LAMP"
http://purl.obolibrary.org/obo/EUPATH_0042123	presence of Plasmodium in placental blood by microscopy assay	"Plasmodium, by microscopy"
http://purl.obolibrary.org/obo/EUPATH_0042152	presence of Treponema in blood	Treponema in blood
http://purl.obolibrary.org/obo/EUPATH_0042373	presence of Plasmodium in umbilical cord blood by microscopy assay	"Plasmodium, by microscopy"
http://purl.obolibrary.org/obo/EUPATH_0042376	presence of eukaryote in umbilical cord blood	Eukaryota in umbilical cord blood
http://purl.obolibrary.org/obo/EUPATH_0042377	presence of Plasmodium in umbilical cord blood	Plasmodium in umbilical cord blood
http://purl.obolibrary.org/obo/EUPATH_0042378	Plasmodium in umbilical cord blood by microscopy assay datum	"Plasmodium, by microscopy result"
http://purl.obolibrary.org/obo/EUPATH_0042386	Plasmodium in placental blood by microscopy assay datum	"Plasmodium, by microscopy result"
http://purl.obolibrary.org/obo/EUPATH_0043203	geohash 1	GEOHASH 1
http://purl.obolibrary.org/obo/EUPATH_0043204	geohash 2	GEOHASH 2
http://purl.obolibrary.org/obo/EUPATH_0043205	geohash 3	GEOHASH 3
http://purl.obolibrary.org/obo/EUPATH_0043206	geohash 4	GEOHASH 4
http://purl.obolibrary.org/obo/EUPATH_0043207	geohash 5	GEOHASH 5
http://purl.obolibrary.org/obo/EUPATH_0043208	geohash 6	GEOHASH 6
http://purl.obolibrary.org/obo/EUPATH_0043212	geolocation precision objective specification	Geolocation
http://purl.obolibrary.org/obo/EUPATH_0044003	blood hydroxychloroquine concentration	Hydroxychloroquine concentration (ug/mL)
http://purl.obolibrary.org/obo/EUPATH_0044005	presence of Severe acute respiratory syndrome coronavirus 2 in nasopharynx or oropharynx by real time reverse-transcription polymerase chain reaction assay	"Severe acute respiratory syndrome coronavirus 2, by qRT-PCR"
http://purl.obolibrary.org/obo/EUPATH_0044179	district of Uganda	District in Uganda
http://purl.obolibrary.org/obo/EUPATH_0044180	region of Uganda	Region in Uganda
http://purl.obolibrary.org/obo/EUPATH_0048259	maternal saliva assay	Maternal saliva test
http://purl.obolibrary.org/obo/EUPATH_0048293	information on whether only fed by suckling	Ever exclusively breastfed
http://purl.obolibrary.org/obo/EUPATH_0049405	ward of Tanzania	Ward in Tanzania
http://purl.obolibrary.org/obo/EUPATH_0057513	presence of Mycobacterium tuberculosis in cerebrospinal fluid by polymerase chain reaction assay	"Mycobacterium tuberculosis, by PCR"
http://purl.obolibrary.org/obo/EUPATH_0057543	presence of Histoplasma capsulatum in urine by polymerase chain reaction assay	"Histoplasma capsulatum, by PCR"
http://purl.obolibrary.org/obo/EUPATH_0057610	presence of bacteria in cerebrospinal fluid	Bacteria in cerebrospinal fluid
http://purl.obolibrary.org/obo/EUPATH_0057614	presence of bacteria in urine	Bacteria in urine
http://purl.obolibrary.org/obo/EUPATH_0057616	presence of Cryptococcus in blood	Cryptococcus in blood
http://purl.obolibrary.org/obo/EUPATH_0057617	presence of Cryptococcus in cerebrospinal fluid	Cryptococcus in cerebrospinal fluid
http://purl.obolibrary.org/obo/EUPATH_0057622	presence of eukaryote in cerebrospinal fluid	Eukaryota in cerebrospinal fluid
http://purl.obolibrary.org/obo/EUPATH_0057627	presence of Histoplasma in blood	Histoplasma in blood
http://purl.obolibrary.org/obo/EUPATH_0057631	presence of Histoplasma in cerebrospinal fluid	Histoplasma in cerebrospinal fluid
http://purl.obolibrary.org/obo/EUPATH_0057638	presence of Histoplasma in urine	Histoplasma in urine
http://purl.obolibrary.org/obo/EUPATH_0057640	presence of Mycobacterium in blood	Mycobacterium in blood
http://purl.obolibrary.org/obo/EUPATH_0057644	presence of Mycobacterium in cerebrospinal fluid	Mycobacterium in cerebrospinal fluid
http://purl.obolibrary.org/obo/EUPATH_0057651	presence of Mycobacterium in urine	Mycobacterium in urine
http://purl.obolibrary.org/obo/EUPATH_0060099	TaqMan threshold cycle for Shigella flexneri in feces excluding serotype 7	"Shigella flexneri not serotype 6, by TAC result"
http://purl.obolibrary.org/obo/EUPATH_0061381	indicator of suckling behavior within hour after baby delivery	Breastfeeding initiated
http://purl.obolibrary.org/obo/FOODON_03303130	infant formula	Infant formula
http://purl.obolibrary.org/obo/FOODON_03412974	liquid chemical food component	Liquids for consumption
http://purl.obolibrary.org/obo/FOODON_03430151	food (solid)	Solids for consumption
http://purl.obolibrary.org/obo/FOODON_03450002	food cooking	Way to cook food
http://purl.obolibrary.org/obo/GAZ_00000013	continent	Continent
http://purl.obolibrary.org/obo/GAZ_00000448	geographic location	Geographic location
http://purl.obolibrary.org/obo/GENEPIO_0000092	read coverage	Average mapping coverage
http://purl.obolibrary.org/obo/GSSO_003348	intrauterine contraceptive device	Intrauterine contraceptive device
http://purl.obolibrary.org/obo/GSSO_006824	birth rate	Birth rate
http://purl.obolibrary.org/obo/HP_0000119	Abnormality of the genitourinary system	Genitourinary
http://purl.obolibrary.org/obo/HP_0000478	Abnormality of the eye	Eye
http://purl.obolibrary.org/obo/HP_0000490	Deeply set eye	Sunken eye
http://purl.obolibrary.org/obo/HP_0000707	Abnormality of the nervous system	Neurological
http://purl.obolibrary.org/obo/HP_0000790	Hematuria	Blood in urine
http://purl.obolibrary.org/obo/HP_0000952	Jaundice	Jaundice
http://purl.obolibrary.org/obo/HP_0000975	Hyperhidrosis	Sweating
http://purl.obolibrary.org/obo/HP_0000980	Pallor	Paleness
http://purl.obolibrary.org/obo/HP_0001259	Coma	Coma
http://purl.obolibrary.org/obo/HP_0001518	Small for gestational age	Small for gestational age
http://purl.obolibrary.org/obo/HP_0001557	Prenatal movement abnormality	Fetal movement
http://purl.obolibrary.org/obo/HP_0001574	Abnormality of the integument	Skin
http://purl.obolibrary.org/obo/HP_0001595	Abnormal hair morphology	Abnormal hair
http://purl.obolibrary.org/obo/HP_0001744	Splenomegaly	Splenomegaly
http://purl.obolibrary.org/obo/HP_0001787	Abnormal delivery	Delivery complications
http://purl.obolibrary.org/obo/HP_0001892	Abnormal bleeding	Abnormal bleeding
http://purl.obolibrary.org/obo/HP_0001897	Normocytic anemia	Severe normocytic anemia
http://purl.obolibrary.org/obo/HP_0001919	Acute kidney injury	Acute kidney injury
http://purl.obolibrary.org/obo/HP_0001942	Metabolic acidosis	Metabolic acidosis
http://purl.obolibrary.org/obo/HP_0001944	Dehydration	"Dehydration, caregiver report"
http://purl.obolibrary.org/obo/HP_0001945	Fever	Fever
http://purl.obolibrary.org/obo/HP_0002013	Vomiting	Vomiting
http://purl.obolibrary.org/obo/HP_0002014	Diarrhea	Diarrhea
http://purl.obolibrary.org/obo/HP_0002015	Dysphagia	Dysphagia
http://purl.obolibrary.org/obo/HP_0002018	Nausea	Nausea
http://purl.obolibrary.org/obo/HP_0002027	Abdominal pain	Abdominal pain
http://purl.obolibrary.org/obo/HP_0002086	Abnormality of the respiratory system	Respiratory
http://purl.obolibrary.org/obo/HP_0002094	Dyspnea	Shortness of breath
http://purl.obolibrary.org/obo/HP_0002151	Increased serum lactate	Hyperlactataemia
http://purl.obolibrary.org/obo/HP_0002793	Abnormal pattern of respiration	Breathing issues
http://purl.obolibrary.org/obo/HP_0002829	Arthralgia	Joint pains
http://purl.obolibrary.org/obo/HP_0003111	Abnormal blood ion concentration	Electrolyte disturbances
http://purl.obolibrary.org/obo/HP_0003326	Myalgia	Muscle aches
http://purl.obolibrary.org/obo/HP_0003419	Low back pain	Lower back pain
http://purl.obolibrary.org/obo/HP_0003641	Hemoglobinuria	Hemoglobinurea
http://purl.obolibrary.org/obo/HP_0003811	Neonatal death	Neonatal death
http://purl.obolibrary.org/obo/HP_0003826	Stillbirth	Stillbirth
http://purl.obolibrary.org/obo/HP_0004372	Reduced consciousness/confusion	Altered consciousness
http://purl.obolibrary.org/obo/HP_0005268	Miscarriage	Spontaneous abortion
http://purl.obolibrary.org/obo/HP_0007185	Loss of consciousness	Loss of consciousness
http://purl.obolibrary.org/obo/HP_0010307	Stridor	Stridor
http://purl.obolibrary.org/obo/HP_0011024	Abnormality of the gastrointestinal tract	Gastrointestinal
http://purl.obolibrary.org/obo/HP_0012211	Abnormal renal physiology	Renal impairment
http://purl.obolibrary.org/obo/HP_0012531	Pain	Aches or pains
http://purl.obolibrary.org/obo/HP_0030766	Ear pain	Ear pain
http://purl.obolibrary.org/obo/HP_0030828	Wheezing	Wheezing or whistling
http://purl.obolibrary.org/obo/HP_0030863	Nasal flaring	Nasal flaring
http://purl.obolibrary.org/obo/HP_0030864	Intercostal retractions	Chest indrawing
http://purl.obolibrary.org/obo/HP_0031273	Shock	Shock
http://purl.obolibrary.org/obo/HP_0031417	Rhinorrhea	Runny nose
http://purl.obolibrary.org/obo/HP_0032319	Health status	Clinical status
http://purl.obolibrary.org/obo/HP_0033045	Bipedal edema	Bipedal edema
http://purl.obolibrary.org/obo/HP_0033121	Barking cough	Barking cough
http://purl.obolibrary.org/obo/HP_0100518	Dysuria	Dysuria
http://purl.obolibrary.org/obo/HP_0100598	Pulmonary edema	Pulmonary edema
http://purl.obolibrary.org/obo/HP_0100602	Preeclampsia	Preeclampsia
http://purl.obolibrary.org/obo/HP_0100749	Chest pain	Chest pain
http://purl.obolibrary.org/obo/HP_0200026	Ocular pain	Eye pain
http://purl.obolibrary.org/obo/IAO_0000414	mass measurement datum	Weight
http://purl.obolibrary.org/obo/IDO_0000586	infection	Infection
http://purl.obolibrary.org/obo/MAXO_0001058	hysterectomy	Hysterectomy
http://purl.obolibrary.org/obo/NCIT_C120835	Number of Induced Abortions	Elective abortions count
http://purl.obolibrary.org/obo/NCBITaxon_10508	Adenoviridae	Adenovirus
http://purl.obolibrary.org/obo/NCBITaxon_11137	Human coronavirus 229E	Human coronavirus 229E
http://purl.obolibrary.org/obo/NCBITaxon_11216	Human respirovirus 3	Human parainfluenza virus 3
http://purl.obolibrary.org/obo/NCBITaxon_12059	Enterovirus	Enterovirus
http://purl.obolibrary.org/obo/NCBITaxon_1279	Staphylococcus	Staphylococcus
http://purl.obolibrary.org/obo/NCBITaxon_12814	Respiratory syncytial virus	Respiratory syncytial virus
http://purl.obolibrary.org/obo/NCBITaxon_1313	Streptococcus pneumoniae	Streptococcus pneumoniae
http://purl.obolibrary.org/obo/NCBITaxon_1314	Streptococcus pyogenes	Streptococcus pyogenes
http://purl.obolibrary.org/obo/NCBITaxon_162145	Human metapneumovirus	Human metapneumovirus
http://purl.obolibrary.org/obo/NCBITaxon_1817	Nocardia	Nocardia
http://purl.obolibrary.org/obo/NCBITaxon_1817	Nocardia	Nocardia
http://purl.obolibrary.org/obo/NCBITaxon_222	Achromobacter	Achromobacter
http://purl.obolibrary.org/obo/NCBITaxon_24	Shewanella putrefaciens	Shewanella putrefaciens
http://purl.obolibrary.org/obo/NCBITaxon_2501931	Orthocoronavirinae	Coronavirus
http://purl.obolibrary.org/obo/NCBITaxon_253	Chryseobacterium indologenes	Chryseobacterium indologenes
http://purl.obolibrary.org/obo/NCBITaxon_2665964	Cryptococcus neoformans var. grubii VNI	VNI subdivision
http://purl.obolibrary.org/obo/NCBITaxon_277944	Human coronavirus NL63	Human coronavirus NL63
http://purl.obolibrary.org/obo/NCBITaxon_28090	Acinetobacter lwoffii	Acinetobacter lwoffi
http://purl.obolibrary.org/obo/NCBITaxon_286	Pseudomonas	Pseudomonas
http://purl.obolibrary.org/obo/NCBITaxon_286	Pseudomonas	Pseudomonas
http://purl.obolibrary.org/obo/NCBITaxon_290028	Human coronavirus HKU1	Human coronavirus HKU1
http://purl.obolibrary.org/obo/NCBITaxon_303	Pseudomonas putida	Pseudomonas putida
http://purl.obolibrary.org/obo/NCBITaxon_31631	Human coronavirus OC43	Coronavirus OC43
http://purl.obolibrary.org/obo/NCBITaxon_36420	H1N1 swine influenza virus	Influenza A 2009
http://purl.obolibrary.org/obo/NCBITaxon_36809	Mycobacteroides abscessus	Mycobacteroides abscessus
http://purl.obolibrary.org/obo/NCBITaxon_40323	Stenotrophomonas	Stenotrophomonas
http://purl.obolibrary.org/obo/NCBITaxon_469	Acinetobacter	Acinetobacter
http://purl.obolibrary.org/obo/NCBITaxon_4751	Fungi	Fungal organism
http://purl.obolibrary.org/obo/NCBITaxon_47886	Pseudomonas luteola	Pseudomonas luteola
http://purl.obolibrary.org/obo/NCBITaxon_487	Neisseria meningitidis	Neisseria meningitidis
http://purl.obolibrary.org/obo/NCBITaxon_5067	Aspergillus parasiticus	Aspergillus
http://purl.obolibrary.org/obo/NCBITaxon_544	Citrobacter	Citrobacter
http://purl.obolibrary.org/obo/NCBITaxon_546	Citrobacter freundii	Citrobacter freundii
http://purl.obolibrary.org/obo/NCBITaxon_547	Enterobacter	Enterobacter
http://purl.obolibrary.org/obo/NCBITaxon_5476	Candida albicans	Candida albicans
http://purl.obolibrary.org/obo/NCBITaxon_562	Escherichia coli	Escherichia coli
http://purl.obolibrary.org/obo/NCBITaxon_570	Klebsiella	Klebsiella
http://purl.obolibrary.org/obo/NCBITaxon_571	Klebsiella oxytoca	Klebsiella oxytoca
http://purl.obolibrary.org/obo/NCBITaxon_573	Klebsiella pneumoniae	Klebsiella pneumoniae
http://purl.obolibrary.org/obo/NCBITaxon_59732	Chryseobacterium	Chryseobacterium
http://purl.obolibrary.org/obo/NCBITaxon_613	Serratia	Serratia
