ontology ID	entity type	label	alternative term	definition	definition source	example of usage	term editor	editor note	term tracker item	parent class	obsolete	obsolescence reason	replacement term	comment	Source	inSubset														
EUPATH:0043052	class	obsolete dipper for arthropod immatures	dipper for immatures | collection of larvae from dippers | collection of pupae from dippers	A device that is designed for the collection of arthropod larvae or pupae from water and has the shape of a ladle or a pan.	VSMO:0001479 | MIRO:30000064 | MIRO:30000063					Obsolete Class	true	http://purl.obolibrary.org/obo/IAO_0000228	http://purl.obolibrary.org/obo/OBI_0002927	"A dipper is a commonly used tool for collecting larvae and pupae from their aquatic development sites.  Dippers vary in size, shape and the material they are constructed from.  A variety of utensils have been used as dippers, e.g. soup ladles, rectangular enamel pie dishes, photographic trays, frying pans, plastic or enamel bowls, household metal strainers and spoons.  Volumes of water collected by the dipper can vary from 100 ml to more than 1 liter depending on the specific dipper used.  Dippers can be equipped with plastic or metal screen bottoms, or customized with long handles to increase their reach.\ [ISBN:9781402066658]"""																
EUPATH:0043053	class	obsolete resting flight-capable arthropod specimen collection process	collection of resting insects capable of flight	An arthropod specimen collection process that occurs while an arthropod that is capable of flight is resting outdoors during a period of inactivity.	VSMO:0000514					Obsolete Class	true	http://purl.obolibrary.org/obo/IAO_0000228	http://purl.obolibrary.org/obo/OBI_0003000																	
EUPATH:0043054	class	obsolete free-standing window trap		"An arthropod trap that consists of a transparent window placed in a box that holds a liquid solution deadly to arthropods. This trap is designed to stop an arthropod in flight, causing it to fall into the liquid and die."	VSMO:0001649					Obsolete Class	true	http://purl.obolibrary.org/obo/IAO_0000228	http://purl.obolibrary.org/obo/OBI_0003046	"For example, Jonsson developed a free-standing window trap consisting of a 16 x 20-cm perspex box, 16 cm high and divided in the middle by a 20 x 36-cm sheet of perspex (window).  The two compartments of the box are filled to a depth of about 12 cm with 4-6% formalin containing a few drops of detergent; in winter ethylene glycol can be added to prevent freezing.  One or two holes drilled in one side of the box at 12 cm and covered with fine netting prevent the trap overflowing after heavy rain.  Traps are mounted on aluminium poles.  Flying insects on hitting the transparent vertical plastic window fall into the formalin.  The window trap may catch vectors that are seeking a host or moving for other purposes."" [ISBN:9781402066658]"																
EUPATH:0043055	class	obsolete device for resting of adult arthropods for collection	trap or shelter for resting adult arthropods	A device that is designed to provide a solid surface that is attractive to an arthropod as a place to rest during a period of inactivity.	VSMO:0001355					Obsolete Class	true	http://purl.obolibrary.org/obo/IAO_0000228	http://purl.obolibrary.org/obo/OBI_0003005	Most commonly used to collect mosquitoes.																
EUPATH:0043057	class	obsolete arthropod resting in human house specimen collection by aspiration		An arthropod specimen collection by aspiration that catches specimens resting inside a human house.						Obsolete Class	true	http://purl.obolibrary.org/obo/IAO_0000228	http://purl.obolibrary.org/obo/OBI_0003002																	
EUPATH:0043058	class	obsolete baited net trap		"An arthropod trap designed to work with an animal (which could be human) inside a netted structure. This structure is designed so that an arthropod, attracted by the animal, can fly into the netted structure but can neither escape nor reach the animal."						Obsolete Class	true	http://purl.obolibrary.org/obo/IAO_0000228	http://purl.obolibrary.org/obo/OBI_0002922																	
EUPATH:0043060	class	obsolete pupal specimen collection process	collection of pupae	An arthropod specimen collection process in which the arthropods are in the pupal stage.	MIRO:30000050					Obsolete Class	true	http://purl.obolibrary.org/obo/IAO_0000228	http://purl.obolibrary.org/obo/OBI_0003053																	
EUPATH:0043061	annotation property	obsolete sourced by VectorBase ID		Term ID as previously used by VectorBase							true																			
EUPATH:0043062	class	obsolete resting arthropod trap		An arthropod trap that is designed to be attractive to an arthropod as a place to rest during a period of inactivity.						Obsolete Class	true	http://purl.obolibrary.org/obo/IAO_0000228	http://purl.obolibrary.org/obo/OBI_0002939																	
EUPATH:0043063	individual	obsolete BioGents						An organization that manufactures mosquito traps and other mosquito control products.			true	http://purl.obolibrary.org/obo/IAO_0000228	http://purl.obolibrary.org/obo/OBI_0002903																	
EUPATH:0043065	class	obsolete UV light source		A light source that provides UV light for use in a distant area using a delivery system.			Jie Zheng		https://github.com/VEuPathDB-ontology/VEuPathDB-ontology/issues/76	Obsolete Class	true	http://purl.obolibrary.org/obo/IAO_0000228	http://purl.obolibrary.org/obo/OBI_0002900																	
EUPATH:0043066	class	obsolete visible light source		A light source that provides visible light for use in a distant area using a delivery system.			Jie Zheng		https://github.com/VEuPathDB-ontology/VEuPathDB-ontology/issues/76	Obsolete Class	true	http://purl.obolibrary.org/obo/IAO_0000228	http://purl.obolibrary.org/obo/OBI_0002901																	
EUPATH:0043076	class	obsolete Aedes juppi							https://github.com/VEuPathDB-ontology/VEuPathDB-ontology/issues/105	Obsolete Class	true	http://purl.obolibrary.org/obo/IAO_0000228	http://purl.obolibrary.org/obo/NCBITaxon_1289137																	
EUPATH:0043077	class	obsolete Aedes ledgeri					Person: John Judkins		https://github.com/VEuPathDB-ontology/VEuPathDB-ontology/issues/216	Obsolete Class	true	http://purl.obolibrary.org/obo/IAO_0000228	http://purl.obolibrary.org/obo/NCBITaxon_2761511		  															
EUPATH:0043090	class	obsolete Anopheles franciscanus					Person: John Judkins		https://github.com/VEuPathDB-ontology/VEuPathDB-ontology/issues/216	Obsolete Class	true	http://purl.obolibrary.org/obo/IAO_0000228	http://purl.obolibrary.org/obo/NCBITaxon_2785382		  															
EUPATH:0043097	class	obsolete Culex aurantapex					Person: John Judkins		https://github.com/VEuPathDB-ontology/VEuPathDB-ontology/issues/216	Obsolete Class	true	http://purl.obolibrary.org/obo/IAO_0000228	http://purl.obolibrary.org/obo/NCBITaxon_2563468		  															
EUPATH:0043104	class	obsolete Culex rubinotus					Person: John Judkins		https://github.com/VEuPathDB-ontology/VEuPathDB-ontology/issues/216	Obsolete Class	true	http://purl.obolibrary.org/obo/IAO_0000228	http://purl.obolibrary.org/obo/NCBITaxon_1678250		  															
EUPATH:0043106	class	obsolete Culex stigmatosoma					Person: John Judkins		https://github.com/VEuPathDB-ontology/VEuPathDB-ontology/issues/216	Obsolete Class	true	http://purl.obolibrary.org/obo/IAO_0000228	http://purl.obolibrary.org/obo/NCBITaxon_1481111		  															
EUPATH:0043109	class	obsolete Mimomyia mediolineata					Person: John Judkins		https://github.com/VEuPathDB-ontology/VEuPathDB-ontology/issues/216	Obsolete Class	true	http://purl.obolibrary.org/obo/IAO_0000228	http://purl.obolibrary.org/obo/NCBITaxon_2563599		  															
EUPATH:0043110	class	obsolete Mimomyia mimomyiaformis					Person: John Judkins		https://github.com/VEuPathDB-ontology/VEuPathDB-ontology/issues/216	Obsolete Class	true	http://purl.obolibrary.org/obo/IAO_0000228	http://purl.obolibrary.org/obo/NCBITaxon_2563597		  															
EUPATH:0043115	class	obsolete insecticide resistance datum		A data item that is about resistance to an insecticide.			Person: John Judkins			Obsolete Class	true	http://purl.obolibrary.org/obo/IAO_0000228	http://purl.obolibrary.org/obo/OBI_0003063																	
EUPATH:0043192	class	obsolete egg specimen collection process	collection of eggs	An arthropod specimen collection process in which the arthropods are in the embryo stage.	MIRO:30000049					Obsolete Class	true	http://purl.obolibrary.org/obo/IAO_0000228	http://purl.obolibrary.org/obo/OBI_0003051																	
EUPATH:0043194	class	obsolete organism identification datum	species assay result	A data item that is the specified output of an organism identification assay.	VBcv:0000961					Obsolete Class	true	http://purl.obolibrary.org/obo/IAO_0000228	http://purl.obolibrary.org/obo/OBI_0003064																	
EUPATH:0043197	class	obsolete well net for arthropod immatures		A device that is designed for the collection of arthropod larvae or pupae from water and consists of a conical net.	VEuPathDB		Person: John Judkins			Obsolete Class	true	http://purl.obolibrary.org/obo/IAO_0000228	http://purl.obolibrary.org/obo/OBI_0003006																	
EUPATH:0043198	class	obsolete gravid female arthropod specimen collection process		An arthropod specimen collection process that has the objective of collecting gravid female arthropods.	VEuPathDB		Person: John Judkins			Obsolete Class	true	http://purl.obolibrary.org/obo/IAO_0000228	http://purl.obolibrary.org/obo/OBI_0002999																	
EUPATH:0043199	class	obsolete arthropod collection process with automated identification		An arthropod specimen collection process that involves a device that produces data specifying the types of arthropod collected.	VEuPathDB		Person: John Judkins			Obsolete Class	true	http://purl.obolibrary.org/obo/IAO_0000228	http://purl.obolibrary.org/obo/OBI_0002998																	
EUPATH:0043200	class	obsolete flying adult arthropod collection process by passive interception		"An adult arthropod specimen collection process that has the objective of collecting arthropods capable of flight, through the use of a barrier trap."	VEuPathDB		Person: John Judkins			Obsolete Class	true	http://purl.obolibrary.org/obo/IAO_0000228	http://purl.obolibrary.org/obo/OBI_0003004																	
